ball_x,ball_y,ball_dx,ball_dy,paddle_y,action
-63.96,-143.46,-2,-2,11.06,0
-64.74,-144.24,-2,-2,11.06,0
-65.83,-145.34,-2,-2,11.06,0
-66.56,-146.07,-2,-2,11.06,0
-67.86,-147.36,-2,-2,11.06,0
-68.77,-148.27,-2,-2,11.06,0
-69.48,-148.98,-2,-2,11.06,0
-70.38,-149.88,-2,-2,11.06,0
-71.45,-150.96,-2,-2,11.06,0
-72.29,-151.8,-2,-2,11.06,0
-73.19,-152.7,-2,-2,11.06,0
-73.84,-153.35,-2,-2,11.06,0
-74.73,-154.24,-2,-2,11.06,0
-75.52,-155.03,-2,-2,11.06,0
-76.42,-155.92,-2,-2,11.06,0
-77.18,-156.69,-2,-2,11.06,0
-77.88,-157.39,-2,-2,11.06,0
-78.78,-158.28,-2,-2,11.06,0
-79.5,-159.01,-2,-2,11.06,0
-80.32,-159.82,-2,-2,11.06,0
-81.05,-160.55,-2,-2,11.06,0
-81.89,-161.4,-2,-2,11.06,0
-83.19,-162.7,-2,-2,11.06,0
-83.91,-163.42,-2,-2,11.06,0
-84.83,-164.34,-2,-2,11.06,0
-85.46,-164.97,-2,-2,11.06,0
-86.18,-165.68,-2,-2,11.06,0
-86.9,-166.41,-2,-2,11.06,0
-87.91,-167.42,-2,-2,11.06,0
-88.58,-168.09,-2,-2,11.06,0
-89.54,-169.05,-2,-2,11.06,0
-90.15,-169.66,-2,-2,11.06,0
-90.83,-170.34,-2,-2,11.06,0
-92.09,-171.6,-2,-2,11.06,0
-92.83,-172.34,-2,-2,11.06,0
-93.34,-172.85,-2,-2,11.06,0
-94.3,-173.81,-2,-2,11.06,0
-95.14,-174.65,-2,-2,11.06,0
-95.9,-175.41,-2,-2,11.06,0
-96.74,-176.25,-2,-2,11.06,0
-97.38,-176.89,-2,-2,11.06,0
-98.19,-177.7,-2,-2,11.06,0
-99.03,-178.54,-2,-2,11.06,0
-99.97,-179.48,-2,-2,11.06,0
-100.63,-180.13,-2,-2,11.06,0
-101.59,-181.1,-2,-2,11.06,0
-102.31,-181.82,-2,-2,11.06,0
-103.15,-182.66,-2,-2,11.06,0
-104.0,-183.51,-2,-2,11.06,0
-104.67,-184.17,-2,-2,11.06,0
-105.61,-185.12,-2,-2,11.06,0
-106.38,-185.89,-2,-2,11.06,0
-107.2,-186.71,-2,-2,11.06,0
-108.03,-187.54,-2,-2,11.06,0
-108.68,-188.19,-2,-2,11.06,0
-109.42,-188.93,-2,-2,11.06,0
-110.04,-189.55,-2,-2,11.06,0
-110.98,-190.48,-2,-2,11.06,0
-111.84,-191.35,-2,-2,11.06,0
-112.56,-192.07,-2,-2,11.06,0
-113.59,-193.1,-2,-2,11.06,0
-114.44,-193.94,-2,-2,11.06,0
-115.07,-194.58,-2,-2,11.06,0
-116.05,-195.56,-2,-2,11.06,0
-116.53,-196.04,-2,-2,11.06,0
-117.51,-197.02,-2,-2,11.06,0
-118.33,-197.84,-2,-2,11.06,0
-119.43,-198.94,-2,-2,11.06,0
-120.04,-199.55,-2,-2,11.06,0
-120.95,-200.46,-2,-2,11.06,0
-121.92,-201.42,-2,-2,11.06,0
-122.52,-202.03,-2,-2,11.06,0
-123.45,-202.96,-2,-2,11.06,0
-124.41,-203.92,-2,-2,11.06,0
-125.11,-204.62,-2,-2,11.06,0
-125.85,-205.36,-2,-2,11.06,0
-126.57,-206.08,-2,-2,11.06,0
-127.16,-206.67,-2,-2,11.06,0
-128.2,-207.7,-2,-2,11.06,0
-128.8,-208.31,-2,-2,11.06,0
-129.68,-209.19,-2,-2,11.06,0
-130.38,-209.89,-2,-2,11.06,0
-131.24,-210.75,-2,-2,11.06,0
-132.04,-211.54,-2,-2,11.06,0
-132.88,-212.39,-2,-2,11.06,0
-133.6,-213.11,-2,-2,11.06,0
-134.33,-213.84,-2,-2,11.06,0
-135.42,-214.92,-2,-2,11.06,0
-136.14,-215.65,-2,-2,11.06,0
-137.11,-216.62,-2,-2,11.06,0
-137.83,-217.34,-2,-2,11.06,0
-138.41,-217.92,-2,-2,11.06,0
-139.1,-218.61,-2,-2,11.06,0
-139.94,-219.45,-2,-2,11.06,0
-140.66,-220.17,-2,-2,11.06,0
-141.33,-220.84,-2,-2,11.06,0
-142.05,-221.56,-2,-2,11.06,0
-143.22,-222.73,-2,-2,11.06,0
-144.06,-223.57,-2,-2,11.06,0
-144.91,-224.41,-2,-2,11.06,0
-145.47,-224.98,-2,-2,11.06,0
-146.33,-225.84,-2,-2,11.06,0
-147.3,-226.81,-2,-2,11.06,0
-148.05,-227.56,-2,-2,11.06,0
-148.78,-228.29,-2,-2,11.06,0
-149.9,-229.41,-2,-2,11.06,0
-150.63,-230.14,-2,-2,11.06,0
-151.54,-231.05,-2,-2,11.06,0
-152.27,-231.78,-2,-2,11.06,0
-153.06,-232.56,-2,-2,11.06,0
-153.68,-233.19,-2,-2,11.06,0
-154.79,-234.3,-2,-2,11.06,0
-155.7,-235.21,-2,-2,11.06,0
-156.3,-235.81,-2,-2,11.06,0
-157.14,-236.64,-2,-2,11.06,0
-157.92,-237.43,-2,-2,11.06,0
-158.73,-238.24,-2,-2,11.06,0
-159.67,-239.18,-2,-2,11.06,0
-160.47,-239.98,-2,-2,11.06,0
-161.34,-240.85,-2,-2,11.06,0
-161.9,-241.41,-2,-2,11.06,0
-162.4,-241.9,-2,-2,11.06,0
-163.48,-242.99,-2,-2,11.06,0
-164.24,-243.75,-2,-2,11.06,0
-164.91,-244.42,-2,-2,11.06,0
-165.59,-245.1,-2,-2,11.06,0
-166.54,-246.05,-2,-2,11.06,0
-167.67,-247.18,-2,-2,11.06,0
-168.4,-247.91,-2,-2,11.06,0
-169.32,-248.83,-2,-2,11.06,0
-169.98,-249.49,-2,-2,11.06,0
-170.72,-250.23,-2,-2,11.06,0
-171.52,-251.03,-2,-2,11.06,0
-172.31,-251.82,-2,-2,11.06,0
-172.91,-252.42,-2,-2,11.06,0
-173.98,-253.49,-2,-2,11.06,0
-174.61,-254.12,-2,-2,11.06,0
-175.45,-254.96,-2,-2,11.06,0
-176.27,-255.78,-2,-2,11.06,0
-176.91,-256.41,-2,-2,11.06,0
-177.49,-256.99,-2,-2,11.06,0
-178.31,-257.82,-2,-2,11.06,0
-179.01,-258.51,-2,-2,11.06,0
-179.65,-259.16,-2,-2,11.06,0
-180.53,-260.04,-2,-2,11.06,0
-181.55,-261.06,-2,-2,11.06,0
-182.32,-261.82,-2,-2,11.06,0
-183.3,-262.81,-2,-2,11.06,0
-183.79,-263.3,-2,-2,11.06,0
-184.71,-264.21,-2,-2,11.06,0
-185.44,-264.95,-2,-2,11.06,0
-186.25,-265.76,-2,-2,11.06,0
-187.05,-266.56,-2,-2,11.06,0
-187.88,-267.39,-2,-2,11.06,0
-188.52,-268.03,-2,-2,11.06,0
-189.36,-268.87,-2,-2,11.06,0
-189.97,-269.48,-2,-2,11.06,0
-190.73,-270.24,-2,-2,11.06,0
-191.5,-271.01,-2,-2,11.06,0
-192.35,-271.86,-2,-2,11.06,0
-192.97,-272.48,-2,-2,11.06,0
-193.74,-273.25,-2,-2,11.06,0
-194.45,-273.96,-2,-2,11.06,0
-195.31,-274.82,-2,-2,11.06,0
-196.28,-275.79,-2,-2,11.06,0
-197.33,-276.84,-2,-2,11.06,0
-198.2,-277.71,-2,-2,11.06,0
-199.0,-278.51,-2,-2,11.06,0
-200.29,-279.8,-2,-2,11.06,0
-201.02,-280.53,-2,-2,11.06,0
-201.91,-281.42,-2,-2,11.06,0
-202.57,-282.08,-2,-2,11.06,0
-203.31,-282.82,-2,-2,11.06,0
-204.36,-283.86,-2,-2,11.06,0
-205.18,-284.69,-2,-2,11.06,0
-205.92,-285.43,-2,-2,11.06,0
-206.67,-286.18,-2,-2,11.06,0
-207.63,-287.14,-2,-2,11.06,0
-208.37,-287.88,-2,-2,11.06,0
-209.09,-288.6,-2,-2,11.06,0
-209.82,-289.33,-2,-2,11.06,0
-210.55,-290.05,-2,-2,11.06,0
-211.52,-289.03,-2,2,11.06,0
-212.33,-288.22,-2,2,11.06,0
-213.17,-287.38,-2,2,11.06,0
-213.77,-286.78,-2,2,11.06,0
-214.44,-286.11,-2,2,11.06,0
-215.07,-285.48,-2,2,11.06,0
-216.21,-284.34,-2,2,11.06,0
-216.96,-283.58,-2,2,11.06,0
-218.31,-282.23,-2,2,11.06,0
-219.04,-281.51,-2,2,11.06,0
-220.0,-280.54,-2,2,11.06,0
-221.24,-279.3,-2,2,11.06,0
-221.99,-278.56,-2,2,11.06,0
-222.86,-277.69,-2,2,11.06,0
-223.71,-276.83,-2,2,11.06,0
-224.58,-275.96,-2,2,11.06,0
-225.28,-275.27,-2,2,11.06,0
-226.3,-274.25,-2,2,11.06,0
-227.19,-273.35,-2,2,11.06,0
-227.89,-272.66,-2,2,11.06,0
-228.79,-271.75,-2,2,11.06,0
-229.65,-270.89,-2,2,11.06,0
-230.71,-269.84,-2,2,11.06,0
-231.31,-269.24,-2,2,11.06,0
-232.39,-268.16,-2,2,11.06,0
-233.08,-267.46,-2,2,11.06,0
-233.86,-266.69,-2,2,11.06,0
-234.71,-265.84,-2,2,11.06,0
-235.54,-265.0,-2,2,11.06,0
-236.63,-263.92,-2,2,11.06,0
-237.59,-262.96,-2,2,11.06,0
-238.24,-262.3,-2,2,11.06,0
-239.25,-261.3,-2,2,11.06,0
-240.33,-260.22,-2,2,11.06,0
-241.01,-259.54,-2,2,11.06,0
-241.98,-258.57,-2,2,11.06,0
-242.91,-257.63,-2,2,11.06,0
-243.88,-256.67,-2,2,11.06,0
-244.53,-256.01,-2,2,11.06,0
-245.62,-254.93,-2,2,11.06,0
-246.39,-254.15,-2,2,11.06,0
-247.1,-253.45,-2,2,11.06,0
-248.23,-252.32,-2,2,11.06,0
-248.91,-251.63,-2,2,11.06,0
-249.52,-251.03,-2,2,11.06,0
-250.24,-250.3,-2,2,11.06,0
-251.02,-249.52,-2,2,11.06,0
-251.88,-248.67,-2,2,11.06,0
-252.79,-247.76,-2,2,11.06,0
-253.51,-247.04,-2,2,11.06,0
-254.5,-246.05,-2,2,11.06,0
-255.19,-245.36,-2,2,11.06,0
-255.94,-244.6,-2,2,11.06,0
-256.8,-243.74,-2,2,11.06,0
-257.52,-243.02,-2,2,11.06,0
-258.42,-242.12,-2,2,11.06,0
-259.51,-241.04,-2,2,11.06,0
-260.16,-240.39,-2,2,11.06,0
-261.28,-239.27,-2,2,11.06,0
-261.84,-238.71,-2,2,11.06,0
-262.73,-237.81,-2,2,11.06,0
-263.86,-236.68,-2,2,11.06,0
-264.46,-236.08,-2,2,11.06,0
-265.58,-234.97,-2,2,11.06,0
-266.23,-234.31,-2,2,11.06,0
-267.31,-233.23,-2,2,11.06,0
-267.92,-232.63,-2,2,11.06,0
-268.76,-231.78,-2,2,11.06,0
-269.86,-230.69,-2,2,11.06,0
-270.53,-230.02,-2,2,11.06,0
-271.54,-229.01,-2,2,11.06,0
-272.22,-228.33,-2,2,11.06,0
-273.09,-227.46,-2,2,11.06,0
-273.94,-226.6,-2,2,11.06,0
-274.83,-225.71,-2,2,11.06,0
-275.68,-224.87,-2,2,11.06,0
-276.52,-224.03,-2,2,11.06,0
-277.63,-222.91,-2,2,11.06,0
-278.5,-222.05,-2,2,11.06,0
-279.35,-221.19,-2,2,11.06,0
-280.41,-220.14,-2,2,11.06,0
-281.1,-219.45,-2,2,11.06,0
-282.19,-218.35,-2,2,11.06,0
-283.07,-217.47,-2,2,11.06,0
-284.39,-216.16,-2,2,11.06,0
-285.0,-215.55,-2,2,11.06,0
-286.12,-214.43,-2,2,11.06,0
-286.78,-213.77,-2,2,11.06,0
-287.62,-212.92,-2,2,11.06,0
-288.33,-212.22,-2,2,11.06,0
-289.38,-211.17,-2,2,11.06,0
-290.19,-210.36,-2,2,11.06,0
-290.98,-209.56,-2,2,11.06,0
-291.73,-208.81,-2,2,11.06,0
-292.47,-208.07,-2,2,11.06,0
-293.07,-207.47,-2,2,11.06,0
-294.42,-206.12,-2,2,11.06,0
-295.08,-205.46,-2,2,11.06,0
-296.26,-204.28,-2,2,11.06,0
-296.83,-203.72,-2,2,11.06,0
-297.54,-203.0,-2,2,11.06,0
-298.27,-202.28,-2,2,11.06,0
-299.02,-201.52,-2,2,11.06,0
-300.25,-200.3,-2,2,11.06,0
-301.0,-199.54,-2,2,11.06,0
-301.64,-198.91,-2,2,11.06,0
-302.41,-198.14,-2,2,11.06,0
-303.09,-197.46,-2,2,11.06,0
-304.02,-196.53,-2,2,11.06,0
-304.76,-195.78,-2,2,11.06,0
-305.51,-195.04,-2,2,11.06,0
-306.26,-194.28,-2,2,11.06,0
-307.06,-193.49,-2,2,11.06,0
-307.94,-192.6,-2,2,11.06,0
-308.73,-191.81,-2,2,11.06,0
-309.51,-191.03,-2,2,11.06,0
-310.16,-190.39,-2,2,11.06,0
-311.24,-189.3,-2,2,11.06,0
-312.18,-188.37,-2,2,11.06,0
-312.81,-187.74,-2,2,11.06,0
-313.49,-187.06,-2,2,11.06,0
-314.18,-186.37,-2,2,11.06,0
-315.33,-185.21,-2,2,11.06,0
-315.94,-184.61,-2,2,11.06,0
-316.88,-183.66,-2,2,11.06,0
-317.64,-182.91,-2,2,11.06,0
-318.46,-182.09,-2,2,11.06,0
-319.11,-181.44,-2,2,11.06,0
-320.33,-180.22,-2,2,11.06,0
-320.99,-179.56,-2,2,11.06,0
-321.65,-178.9,-2,2,11.06,0
-322.76,-177.78,-2,2,11.06,0
-323.55,-177.0,-2,2,11.06,0
-324.52,-176.03,-2,2,11.06,0
-325.25,-175.29,-2,2,11.06,0
-326.03,-174.51,-2,2,11.06,0
-326.8,-173.74,-2,2,11.06,0
-327.91,-172.64,-2,2,11.06,0
-328.63,-171.92,-2,2,11.06,0
-329.54,-171.0,-2,2,11.06,0
-330.29,-170.25,-2,2,11.06,0
-328.98,-169.24,2,2,11.06,0
-327.98,-168.24,2,2,11.06,0
-327.18,-167.43,2,2,11.06,0
-326.33,-166.59,2,2,11.06,0
-325.57,-165.83,2,2,11.06,0
-324.41,-164.66,2,2,11.06,0
-323.71,-163.97,2,2,11.06,0
-322.82,-163.08,2,2,11.06,0
-321.95,-162.21,2,2,11.06,0
-320.96,-161.22,2,2,11.06,0
-320.32,-160.57,2,2,11.06,0
-319.33,-159.59,2,2,11.06,0
-318.53,-158.78,2,2,11.06,0
-317.81,-158.06,2,2,11.06,0
-316.93,-157.19,2,2,11.06,0
-316.08,-156.34,2,2,11.06,0
-315.27,-155.52,2,2,11.06,0
-314.57,-154.83,2,2,11.06,0
-313.55,-153.8,2,2,11.06,0
-312.64,-152.89,2,2,11.06,0
-311.77,-152.02,2,2,11.06,0
-311.09,-151.34,2,2,11.06,0
-310.39,-150.64,2,2,11.06,0
-309.61,-149.87,2,2,11.06,0
-308.94,-149.2,2,2,11.06,0
-307.92,-148.17,2,2,11.06,0
-307.01,-147.27,2,2,11.06,0
-306.25,-146.51,2,2,11.06,0
-305.43,-145.68,2,2,11.06,0
-304.54,-144.8,2,2,11.06,0
-303.8,-144.05,2,2,11.06,0
-303.1,-143.36,2,2,11.06,0
-302.29,-142.55,2,2,11.06,0
-301.42,-141.67,2,2,11.06,0
-300.51,-140.76,2,2,11.06,0
-299.76,-140.02,2,2,11.06,0
-298.92,-139.18,2,2,11.06,0
-297.77,-138.03,2,2,11.06,0
-296.45,-136.7,2,2,11.06,0
-295.7,-135.96,2,2,11.06,0
-294.71,-134.97,2,2,11.06,0
-293.81,-134.07,2,2,11.06,0
-292.83,-133.09,2,2,11.06,0
-292.12,-132.38,2,2,11.06,0
-291.38,-131.63,2,2,11.06,0
-290.36,-130.61,2,2,11.06,0
-289.73,-129.98,2,2,11.06,0
-288.55,-128.8,2,2,11.06,0
-287.71,-127.97,2,2,11.06,0
-286.68,-126.93,2,2,11.06,0
-285.91,-126.17,2,2,11.06,0
-284.86,-125.11,2,2,11.06,0
-284.22,-124.48,2,2,11.06,0
-283.22,-123.48,2,2,11.06,0
-282.45,-122.7,2,2,11.06,0
-281.47,-121.73,2,2,11.06,0
-280.56,-120.81,2,2,11.06,0
-279.88,-120.13,2,2,11.06,0
-279.03,-119.29,2,2,11.06,0
-278.43,-118.68,2,2,11.06,0
-276.93,-117.19,2,2,11.06,0
-276.2,-116.45,2,2,11.06,0
-275.19,-115.44,2,2,11.06,0
-274.45,-114.7,2,2,11.06,0
-273.46,-113.71,2,2,11.06,0
-272.57,-112.82,2,2,11.06,0
-271.63,-111.89,2,2,11.06,0
-270.68,-110.94,2,2,11.06,0
-269.99,-110.24,2,2,11.06,0
-269.05,-109.3,2,2,11.06,0
-267.94,-108.19,2,2,11.06,0
-267.27,-107.53,2,2,11.06,0
-266.5,-106.76,2,2,11.06,0
-265.63,-105.88,2,2,11.06,0
-264.9,-105.15,2,2,11.06,0
-263.99,-104.24,2,2,11.06,0
-263.28,-103.53,2,2,11.06,0
-262.61,-102.86,2,2,11.06,0
-261.92,-102.17,2,2,11.06,0
-260.94,-101.19,2,2,11.06,0
-260.24,-100.49,2,2,11.06,0
-259.55,-99.8,2,2,11.06,0
-258.82,-99.08,2,2,11.06,0
-258.02,-98.28,2,2,11.06,0
-257.11,-97.36,2,2,11.06,0
-256.02,-96.28,2,2,11.06,0
-255.33,-95.59,2,2,11.06,0
-254.66,-94.91,2,2,11.06,0
-253.76,-94.01,2,2,11.06,0
-252.86,-93.12,2,2,11.06,0
-252.15,-92.41,2,2,11.06,0
-251.43,-91.68,2,2,11.06,0
-250.79,-91.05,2,2,11.06,0
-250.14,-90.39,2,2,11.06,0
-249.37,-89.63,2,2,11.06,0
-248.23,-88.49,2,2,11.06,0
-247.55,-87.81,2,2,11.06,0
-246.9,-87.16,2,2,11.06,0
-246.16,-86.41,2,2,11.06,0
-245.51,-85.76,2,2,11.06,0
-244.52,-84.77,2,2,11.06,0
-243.79,-84.04,2,2,11.06,0
-243.06,-83.31,2,2,11.06,0
-242.31,-82.57,2,2,11.06,0
-241.58,-81.84,2,2,11.06,0
-240.52,-80.78,2,2,11.06,0
-239.79,-80.05,2,2,11.06,0
-238.83,-79.08,2,2,11.06,0
-238.11,-78.36,2,2,11.06,0
-237.12,-77.37,2,2,11.06,0
-236.27,-76.53,2,2,11.06,0
-235.65,-75.9,2,2,11.06,0
-234.36,-74.61,2,2,11.06,0
-233.41,-73.67,2,2,11.06,0
-232.83,-73.08,2,2,11.06,0
-232.13,-72.39,2,2,11.06,0
-231.53,-71.79,2,2,11.06,0
-230.89,-71.14,2,2,11.06,0
-230.15,-70.4,2,2,11.06,0
-229.4,-69.65,2,2,11.06,0
-228.51,-68.76,2,2,11.06,0
-227.9,-68.15,2,2,11.06,0
-227.28,-67.54,2,2,11.06,0
-226.31,-66.57,2,2,11.06,0
-225.56,-65.82,2,2,11.06,0
-224.82,-65.07,2,2,11.06,0
-224.33,-64.59,2,2,11.06,0
-223.21,-63.47,2,2,11.06,0
-222.63,-62.88,2,2,11.06,0
-221.91,-62.17,2,2,11.06,0
-221.51,-61.77,2,2,11.06,0
-220.66,-60.92,2,2,11.06,0
-219.93,-60.18,2,2,11.06,0
-219.28,-59.54,2,2,11.06,0
-218.79,-59.05,2,2,11.06,0
-217.79,-58.04,2,2,11.06,0
-217.18,-57.44,2,2,11.06,0
-216.43,-56.69,2,2,11.06,0
-215.75,-56.0,2,2,11.06,0
-215.14,-55.39,2,2,11.06,0
-214.58,-54.83,2,2,11.06,0
-214.01,-54.27,2,2,11.06,0
-213.38,-53.63,2,2,11.06,0
-212.92,-53.17,2,2,11.06,0
-212.02,-52.28,2,2,11.06,0
-211.16,-51.41,2,2,11.06,0
-210.45,-50.71,2,2,11.06,0
-209.59,-49.84,2,2,11.06,0
-208.89,-49.15,2,2,11.06,0
-207.91,-48.17,2,2,11.06,0
-207.48,-47.74,2,2,11.06,0
-206.75,-47.0,2,2,11.06,0
-205.89,-46.15,2,2,11.06,0
-205.17,-45.42,2,2,11.06,0
-204.19,-44.45,2,2,11.06,0
-203.47,-43.72,2,2,11.06,0
-202.73,-42.99,2,2,11.06,0
-202.01,-42.26,2,2,11.06,0
-201.26,-41.52,2,2,11.06,0
-200.19,-40.45,2,2,11.06,0
-199.62,-39.87,2,2,11.06,0
-198.87,-39.13,2,2,11.06,0
-198.12,-38.38,2,2,11.06,0
-197.53,-37.78,2,2,11.06,0
-196.67,-36.92,2,2,11.06,0
-195.82,-36.07,2,2,11.06,0
-195.32,-35.58,2,2,11.06,0
-194.6,-34.85,2,2,11.06,0
-193.84,-34.09,2,2,11.06,0
-193.1,-33.36,2,2,11.06,0
-192.61,-32.86,2,2,11.06,0
-191.88,-32.14,2,2,11.06,0
-191.15,-31.4,2,2,11.06,0
-190.46,-30.72,2,2,11.06,0
-189.85,-30.1,2,2,11.06,0
-189.07,-29.32,2,2,11.06,0
-188.49,-28.75,2,2,11.06,0
-187.9,-28.16,2,2,11.06,0
-187.17,-27.42,2,2,11.06,0
-186.64,-26.9,2,2,11.06,0
-185.87,-26.13,2,2,11.06,0
-185.18,-25.43,2,2,11.06,0
-184.45,-24.7,2,2,11.06,0
-184.09,-24.34,2,2,11.06,0
-183.37,-23.62,2,2,11.06,0
-182.64,-22.9,2,2,11.06,0
-181.95,-22.21,2,2,11.06,0
-181.47,-21.72,2,2,11.06,0
-180.73,-20.99,2,2,11.06,0
-180.37,-20.62,2,2,11.06,0
-179.54,-19.8,2,2,11.06,0
-178.79,-19.04,2,2,11.06,0
-178.13,-18.39,2,2,11.06,0
-177.54,-17.8,2,2,11.06,0
-176.55,-16.8,2,2,11.06,0
-175.94,-16.19,2,2,11.06,0
-175.14,-15.39,2,2,11.06,0
-174.45,-14.7,2,2,11.06,0
-173.7,-13.96,2,2,11.06,0
-173.14,-13.39,2,2,11.06,0
-172.29,-12.54,2,2,11.06,0
-171.44,-11.7,2,2,11.06,0
-170.77,-11.03,2,2,11.06,0
-170.07,-10.32,2,2,11.06,0
-169.41,-9.66,2,2,11.06,0
-168.79,-9.04,2,2,11.06,0
-167.68,-7.94,2,2,11.06,0
-167.09,-7.34,2,2,11.06,0
-166.3,-6.55,2,2,11.06,0
-165.59,-5.84,2,2,11.06,0
-164.84,-5.09,2,2,11.06,0
-164.08,-4.34,2,2,11.06,0
-163.52,-3.77,2,2,11.06,0
-162.89,-3.14,2,2,11.06,0
-162.29,-2.55,2,2,11.06,0
-161.64,-1.9,2,2,11.06,0
-160.79,-1.04,2,2,11.06,0
-160.08,-0.33,2,2,11.06,0
-159.4,0.35,2,2,11.06,0
-158.34,1.41,2,2,11.06,0
-157.64,2.11,2,2,11.06,0
-156.91,2.84,2,2,11.06,0
-156.28,3.46,2,2,11.06,0
-155.83,3.91,2,2,11.06,0
-155.12,4.63,2,2,11.06,0
-154.19,5.55,2,2,11.06,0
-153.55,6.2,2,2,11.06,0
-152.96,6.78,2,2,11.06,0
-152.28,7.47,2,2,11.06,0
-151.66,8.09,2,2,11.06,0
-151.22,8.53,2,2,11.06,0
-150.29,9.45,2,2,11.06,0
-149.98,9.77,2,2,11.06,0
-149.03,10.72,2,2,11.06,0
-148.41,11.34,2,2,11.06,0
-147.81,11.94,2,2,11.06,0
-147.04,12.71,2,2,11.06,0
-146.54,13.21,2,2,11.06,0
-145.8,13.95,2,2,11.06,0
-145.15,14.59,2,2,11.06,0
-144.47,15.28,2,2,11.06,0
-143.99,15.76,2,2,11.06,0
-143.23,16.51,2,2,11.06,0
-142.67,17.08,2,2,11.06,0
-142.03,17.71,2,2,11.06,0
-141.71,18.04,2,2,11.06,0
-140.79,18.96,2,2,11.06,0
-140.0,19.74,2,2,11.06,0
-139.36,20.39,2,2,11.06,0
-138.6,21.14,2,2,11.06,0
-138.18,21.56,2,2,11.06,0
-137.44,22.3,2,2,11.06,0
-136.42,23.33,2,2,11.06,0
-135.79,23.95,2,2,11.06,0
-135.11,24.63,2,2,11.06,0
-134.7,25.05,2,2,11.06,0
-133.97,25.77,2,2,11.06,0
-133.31,26.44,2,2,11.06,0
-132.65,27.1,2,2,11.06,0
-132.2,27.54,2,2,11.06,0
-131.52,28.23,2,2,11.06,0
-130.82,28.93,2,2,11.06,0
-130.38,29.36,2,2,11.06,0
-129.52,30.22,2,2,11.06,0
-129.08,30.67,2,2,11.06,0
-128.3,31.45,2,2,11.06,0
-127.6,32.15,2,2,11.06,0
-126.96,32.78,2,2,11.06,0
-126.34,33.41,2,2,11.06,0
-125.77,33.97,2,2,11.06,0
-125.02,34.72,2,2,11.06,0
-124.15,35.6,2,2,11.06,0
-123.38,36.37,2,2,11.06,0
-122.44,37.31,2,2,11.06,0
-122.0,37.75,2,2,11.06,0
-121.11,38.64,2,2,11.06,0
-120.36,39.38,2,2,11.06,0
-119.64,40.11,2,2,11.06,0
-119.0,40.74,2,2,11.06,0
-118.25,41.49,2,2,11.06,0
-117.63,42.12,2,2,11.06,0
-117.02,42.72,2,2,11.06,0
-116.1,43.65,2,2,11.06,0
-115.48,44.27,2,2,11.06,0
-114.85,44.9,2,2,11.06,0
-114.25,45.5,2,2,11.06,0
-113.68,46.07,2,2,11.06,0
-112.84,46.91,2,2,11.06,0
-112.19,47.56,2,2,11.06,0
-111.5,48.25,2,2,11.06,0
-110.78,48.97,2,2,11.06,0
-109.91,49.83,2,2,11.06,0
-109.34,50.41,2,2,11.06,0
-108.52,51.23,2,2,11.06,0
-107.68,52.07,2,2,11.06,0
-106.97,52.77,2,2,11.06,0
-106.23,53.52,2,2,11.06,0
-105.62,54.13,2,2,11.06,0
-104.65,55.1,2,2,11.06,0
-104.31,55.43,2,2,11.06,0
-103.25,56.49,2,2,11.06,0
-102.6,57.15,2,2,11.06,0
-101.87,57.87,2,2,11.06,0
-101.13,58.62,2,2,11.06,0
-100.28,59.46,2,2,11.06,0
-99.66,60.08,2,2,11.06,0
-99.21,60.54,2,2,11.06,0
-98.59,61.16,2,2,11.06,0
-97.69,62.06,2,2,11.06,0
-96.98,62.77,2,2,11.06,0
-96.34,63.41,2,2,11.06,0
-95.72,64.02,2,2,11.06,0
-95.0,64.75,2,2,11.06,0
-94.43,65.31,2,2,11.06,0
-93.8,65.95,2,2,11.06,0
-92.83,66.92,2,2,11.06,0
-92.22,67.52,2,2,11.06,0
-91.53,68.22,2,2,11.06,0
-91.17,68.58,2,2,11.06,0
-90.19,69.56,2,2,11.06,0
-89.52,70.23,2,2,11.06,0
-88.79,70.95,2,2,11.06,0
-88.05,71.7,2,2,11.06,0
-87.45,72.3,2,2,11.06,0
-86.38,73.36,2,2,11.06,0
-85.78,73.97,2,2,11.06,0
-85.1,74.64,2,2,11.06,0
-84.01,75.74,2,2,11.06,0
-83.22,76.52,2,2,11.06,0
-82.66,77.09,2,2,11.06,0
-82.09,77.65,2,2,11.06,0
-81.49,78.26,2,2,11.06,0
-80.27,79.47,2,2,11.06,0
-79.71,80.03,2,2,11.06,0
-78.73,81.01,2,2,11.06,0
-78.24,81.51,2,2,11.06,0
-77.46,82.28,2,2,11.06,0
-76.39,83.35,2,2,11.06,0
-75.78,83.96,2,2,11.06,0
-75.05,84.7,2,2,11.06,0
-74.44,85.3,2,2,11.06,0
-73.9,85.85,2,2,11.06,0
-72.93,86.81,2,2,11.06,0
-72.33,87.41,2,2,11.06,0
-71.72,88.03,2,2,11.06,0
-71.38,88.37,2,2,11.06,0
-70.38,89.36,2,2,11.06,0
-69.59,90.15,2,2,11.06,0
-68.77,90.97,2,2,11.06,0
-68.16,91.59,2,2,11.06,0
-67.57,92.17,2,2,11.06,0
-66.96,92.79,2,2,11.06,0
-66.29,93.45,2,2,11.06,0
-65.62,94.12,2,2,11.06,0
-64.82,94.92,2,2,11.06,0
-64.48,95.27,2,2,11.06,0
-63.62,96.13,2,2,11.06,0
